Study	Study_accession	Sample_type	Sample_group	Secondary_sample_accession	Run_accession	Sample_alias	Host	Common_name	Species	Subspeices	Kind	Habitat	Diet	Country	Other_sample_codes	Age_BP	avg_gc	avg_rl	No_reads_no_human
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985750	ERR3003621	CS11	Human	NA	NA	NA	NA	NA	NA	England	NA	250	48	93.05482451	18065421
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985751	ERR3003622	CS12	Human	NA	NA	NA	NA	NA	NA	England	NA	250	43	91.17041911	6491099
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985752	ERR3003623	CS13	Human	NA	NA	NA	NA	NA	NA	England	NA	250	47	87.02517922	13823332
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985753	ERR3003624	CS14	Human	NA	NA	NA	NA	NA	NA	England	NA	250	46	72.09853201	1583366
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985754	ERR3003625	CS15	Human	NA	NA	NA	NA	NA	NA	England	NA	250	48	89.79723356	12467154
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985755	ERR3003626	CS16	Human	NA	NA	NA	NA	NA	NA	England	NA	250	48	101.5846412	10318933
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985756	ERR3003627	CS17	Human	NA	NA	NA	NA	NA	NA	England	NA	250	48	103.8739037	12973777
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985757	ERR3003628	CS18	Human	NA	NA	NA	NA	NA	NA	England	NA	250	41	82.2087044	5467020
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985758	ERR3003629	CS19	Human	NA	NA	NA	NA	NA	NA	England	NA	250	46	98.37565863	6656087
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985759	ERR3003630	CS20	Human	NA	NA	NA	NA	NA	NA	England	NA	250	42	92.92056733	17870393
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985760	ERR3003631	CS21	Human	NA	NA	NA	NA	NA	NA	England	NA	250	48	97.30511419	15796513
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985761	ERR3003632	CS22	Human	NA	NA	NA	NA	NA	NA	England	NA	250	45	94.2015854	16716651
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985762	ERR3003633	CS23	Human	NA	NA	NA	NA	NA	NA	England	NA	250	46	63.81988863	21821929
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985763	ERR3003634	CS24	Human	NA	NA	NA	NA	NA	NA	England	NA	250	45	65.96551695	6678987
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985764	ERR3003635	CS26	Human	NA	NA	NA	NA	NA	NA	England	NA	250	48	91.1105613	4735440
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985765	ERR3003636	CS27	Human	NA	NA	NA	NA	NA	NA	England	NA	250	48	83.94697535	504562
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985766	ERR3003637	CS28	Human	NA	NA	NA	NA	NA	NA	England	NA	250	42	83.34280533	12436242
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985767	ERR3003638	CS29	Human	NA	NA	NA	NA	NA	NA	England	NA	250	41	113.3360251	20570118
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985768	ERR3003639	CS30	Human	NA	NA	NA	NA	NA	NA	England	NA	250	51	79.49130568	5310403
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985769	ERR3003640	CS31	Human	NA	NA	NA	NA	NA	NA	England	NA	250	41	89.43630544	21411500
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985770	ERR3003641	CS32	Human	NA	NA	NA	NA	NA	NA	England	NA	250	42	89.59603689	28191823
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985771	ERR3003642	CS33	Human	NA	NA	NA	NA	NA	NA	England	NA	250	49	72.873272	11034508
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985772	ERR3003643	CS34	Human	NA	NA	NA	NA	NA	NA	England	NA	250	50	73.93904825	8806330
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985773	ERR3003644	CS35	Human	NA	NA	NA	NA	NA	NA	England	NA	250	46	88.58311677	27626722
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985774	ERR3003645	CS36	Human	NA	NA	NA	NA	NA	NA	England	NA	250	47	68.46683185	7114853
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985775	ERR3003646	CS37	Human	NA	NA	NA	NA	NA	NA	England	NA	250	39	93.17284659	22322368
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985776	ERR3003647	CS38	Human	NA	NA	NA	NA	NA	NA	England	NA	250	46	87.027302	14218191
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985777	ERR3003648	CS39	Human	NA	NA	NA	NA	NA	NA	England	NA	250	41	85.3401475	9276113
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985778	ERR3003649	CS40	Human	NA	NA	NA	NA	NA	NA	England	NA	250	49	65.62580219	4768356
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985779	ERR3003650	CS42	Human	NA	NA	NA	NA	NA	NA	England	NA	250	43	75.36952368	5411508
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985780	ERR3003651	CS43	Human	NA	NA	NA	NA	NA	NA	England	NA	250	41	78.44687523	8625418
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985781	ERR3003652	CS44	Human	NA	NA	NA	NA	NA	NA	England	NA	250	48	91.25205593	9373352
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985782	ERR3003653	CS45	Human	NA	NA	NA	NA	NA	NA	England	NA	250	49	77.34535309	4310740
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985783	ERR3003654	CS46	Human	NA	NA	NA	NA	NA	NA	England	NA	250	45	92.5259802	9558464
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985784	ERR3003655	CS47	Human	NA	NA	NA	NA	NA	NA	England	NA	250	47	88.92153275	30007572
Velsko2018	PRJEB30331	calculus	ancient_calculus	ERS2985785	ERR3003656	CS48	Human	NA	NA	NA	NA	NA	NA	England	NA	250	46	87.04539492	531961
Velsko2018	PRJEB31185	calculus	modern_calculus	ERS3395764	ERR3307045	JAE006.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	7	52.75	82.85898269	87887856
Velsko2018	PRJEB31185	calculus	modern_calculus	ERS3395765	ERR3307046	JAE007.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	7	49	83.13610834	66421460
Velsko2018	PRJEB31185	calculus	modern_calculus	ERS3395766	ERR3307047	JAE008.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	7	56	84.15940436	65305304
Velsko2018	PRJEB31185	calculus	modern_calculus	ERS3395767	ERR3307048	JAE009.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	7	58	82.63386557	66065750
Velsko2018	PRJEB31185	calculus	modern_calculus	ERS3395768	ERR3307049	JAE010.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	7	56	82.28120779	60029258
Velsko2018	PRJEB31185	calculus	modern_calculus	ERS3395769	ERR3307050	JAE012.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	7	54	83.22652739	62757922
Velsko2018	PRJEB31185	calculus	modern_calculus	ERS3395770	ERR3307051	JAE013.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	7	52	83.13724112	38955845
Velsko2018	PRJEB31185	calculus	modern_calculus	ERS3395771	ERR3307052	JAE014.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	7	58	83.7824655	68623446
Velsko2018	PRJEB31185	calculus	modern_calculus	ERS3395772	ERR3307053	JAE015.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	7	58	83.5840917	57514438
Velsko2018	PRJEB31185	calculus	modern_calculus	ERS3395773	ERR3307054	JAE016.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	7	58	83.08295276	94567449
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702721	ERR9612721	CMB001.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	55	66.45099024	6616191
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702721	ERR9612722	CMB001.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	55	66.45099024	6616191
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702722	ERR9612723	CMB002.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	53	66.83952404	7977934
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702722	ERR9612724	CMB002.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	53	66.83952404	7977934
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702723	ERR9612725	CMB003.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	55.875	69.78431334	8162482
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702723	ERR9612726	CMB003.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	55.875	69.78431334	8162482
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702724	ERR9612727	CMB004.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	53	70.54486419	7238009
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702724	ERR9612728	CMB004.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	53	70.54486419	7238009
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702725	ERR9612729	CMB005.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	56.25	71.71128986	7565070
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702725	ERR9612730	CMB005.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	56.25	71.71128986	7565070
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702726	ERR9612731	CMB006.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	53	69.28197615	8128425
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702726	ERR9612732	CMB006.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	53	69.28197615	8128425
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702727	ERR9612733	CMB007.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	55	71.26178973	6860205
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702727	ERR9612734	CMB007.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	55	71.26178973	6860205
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702728	ERR9612735	CMB008.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	54	69.44157524	7797730
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702728	ERR9612736	CMB008.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	250	54	69.44157524	7797730
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702729	ERR9612737	ELR003.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	600	48	69.70638597	8787351
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702730	ERR9612738	ELR004.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	600	54	64.01301337	5093249
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702731	ERR9612739	ELR006.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	600	54.25	69.96696593	14868553
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702732	ERR9612740	ELR008.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	600	54	69.39914912	16336229
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702733	ERR9612741	ELR010.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	600	67	70.21953104	12745020
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702734	ERR9612742	IVE002.B0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	600	54	70.51948446	13998607
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702735	ERR9612743	IVE003.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	600	57	65.31204235	8710552
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702736	ERR9612744	IVE005.A0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	600	55	66.28291288	8590597
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702737	ERR9612745	IVE005.B0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	600	51	68.57819666	15354846
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702738	ERR9612746	IVE007.B0101	Human	NA	NA	NA	NA	NA	NA	Spain	NA	600	57	68.95573051	14667059
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702739	ERR9612747	MID022.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	51.875	66.67377554	10961097
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702739	ERR9612748	MID022.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	51.875	66.67377554	10961097
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702740	ERR9612749	MID023.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	49	70.08762905	8126023
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702740	ERR9612750	MID023.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	49	70.08762905	8126023
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702741	ERR9612751	MID024.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	49.5	69.49606848	9712662
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702741	ERR9612752	MID024.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	49.5	69.49606848	9712662
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702742	ERR9612753	MID025.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	47	70.48599035	9432146
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702742	ERR9612754	MID025.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	47	70.48599035	9432146
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702743	ERR9612755	MID026.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	52	72.44218341	7377331
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702743	ERR9612756	MID026.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	52	72.44218341	7377331
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702744	ERR9612757	MID027.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	49.25	68.98677186	6707996
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702744	ERR9612758	MID027.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	49.25	68.98677186	6707996
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702745	ERR9612759	MID028.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	71.01052906	6240879
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702745	ERR9612760	MID028.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	71.01052906	6240879
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702746	ERR9612761	MID029.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	47	73.21723054	7469770
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702746	ERR9612762	MID029.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	47	73.21723054	7469770
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702747	ERR9612763	MID030.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	46.625	72.40773261	10092909
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702747	ERR9612764	MID030.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	46.625	72.40773261	10092909
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702748	ERR9612765	MID031.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	72.17740011	6147813
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702748	ERR9612766	MID031.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	72.17740011	6147813
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702749	ERR9612767	MID032.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	46	70.57493003	10563713
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702749	ERR9612768	MID032.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	46	70.57493003	10563713
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702750	ERR9612769	MID033.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	46	70.36627992	7400077
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702750	ERR9612770	MID033.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	46	70.36627992	7400077
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702751	ERR9612771	MID034.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	41	68.81926601	10691292
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702751	ERR9612772	MID034.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	41	68.81926601	10691292
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702752	ERR9612773	MID035.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	49	67.32063596	6901937
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702752	ERR9612774	MID035.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	49	67.32063596	6901937
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702753	ERR9612775	MID036.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	67.2489956	9016778
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702753	ERR9612776	MID036.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	67.2489956	9016778
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702754	ERR9612777	MID037.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	71.67525863	10713075
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702754	ERR9612778	MID037.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	71.67525863	10713075
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702755	ERR9612779	MID038.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	50	65.1720188	7530029
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702755	ERR9612780	MID038.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	50	65.1720188	7530029
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702756	ERR9612781	MID039.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	49	68.98692602	6925753
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702756	ERR9612782	MID039.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	49	68.98692602	6925753
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702757	ERR9612783	MID040.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	66.95159757	9049931
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702757	ERR9612784	MID040.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	66.95159757	9049931
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702758	ERR9612785	MID041.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	46.125	67.25330846	9271100
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702758	ERR9612786	MID041.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	46.125	67.25330846	9271100
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702759	ERR9612787	MID042.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	49	66.85306136	8051659
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702759	ERR9612788	MID042.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	49	66.85306136	8051659
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702760	ERR9612789	MID043.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	68.74251925	7564871
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702760	ERR9612790	MID043.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	68.74251925	7564871
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702761	ERR9612791	MID044.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	49	69.13781751	8501642
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702761	ERR9612792	MID044.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	49	69.13781751	8501642
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702762	ERR9612793	MID045.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	47.5	64.55344645	10088122
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702762	ERR9612794	MID045.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	47.5	64.55344645	10088122
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702763	ERR9612795	MID046.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	43.5	66.45206056	7546682
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702763	ERR9612796	MID046.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	43.5	66.45206056	7546682
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702764	ERR9612797	MID047.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	51	68.77302645	6976439
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702764	ERR9612798	MID047.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	51	68.77302645	6976439
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702765	ERR9612799	MID048.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	50	63.684048	7977182
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702765	ERR9612800	MID048.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	50	63.684048	7977182
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702766	ERR9612801	MID049.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	46	73.04728617	10118419
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702766	ERR9612802	MID049.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	46	73.04728617	10118419
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702767	ERR9612803	MID050.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	46	70.19277492	12611783
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702767	ERR9612804	MID050.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	46	70.19277492	12611783
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702768	ERR9612805	MID051.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	69.38196695	8507998
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702768	ERR9612806	MID051.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	69.38196695	8507998
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702769	ERR9612807	MID052.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	47.75	64.32440928	9836791
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702769	ERR9612808	MID052.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	47.75	64.32440928	9836791
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702770	ERR9612809	MID053.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	44	63.27674956	10673747
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702770	ERR9612810	MID053.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	44	63.27674956	10673747
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702771	ERR9612811	MID054.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	72.81541638	13143439
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702771	ERR9612812	MID054.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	48	72.81541638	13143439
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702772	ERR9612813	MID055.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	52	66.77728481	11699354
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702772	ERR9612814	MID055.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	52	66.77728481	11699354
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702773	ERR9612815	MID056.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	57	68.84682855	11369104
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702773	ERR9612816	MID056.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	57	68.84682855	11369104
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702774	ERR9612817	MID057.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	52	70.43205672	13255393
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702774	ERR9612818	MID057.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	52	70.43205672	13255393
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702775	ERR9612819	MID058.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	46.25	68.04706747	9321312
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702775	ERR9612820	MID058.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	46.25	68.04706747	9321312
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702776	ERR9612821	MID059.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	50	68.34339296	12916098
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702776	ERR9612822	MID059.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	50	68.34339296	12916098
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702777	ERR9612823	MID060.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	47	69.43543378	8171327
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702777	ERR9612824	MID060.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	47	69.43543378	8171327
Velsko2022	PRJEB52394	calculus	ancient_calculus	ERS11702778	ERR9612825	MID061.A0101	Human	NA	NA	NA	NA	NA	NA	The Netherlands	NA	250	53	73.68379451	11011131
